datetime	u_wind	v_wind	Tair	RelHum	SolRad	AirPres	CC
2010-03-15 21:00:00	-0.428	-2.22	-5.505	80.583	0.224	1005.904	0.37
2010-03-15 22:00:00	-2.374	-2.138	-3.738	87.833	0.266	1006.317	0.46
2010-03-15 23:00:00	-1.905	0.678	-4.81	89.542	0	1006.1	0.42
2010-03-16 00:00:00	1.297	0.423	-8.217	88.083	0.027	1006.146	0.26
2010-03-16 01:00:00	1.573	-0.327	-10.11	86.083	1.038	1006.2	0.09
2010-03-16 02:00:00	1.454	-0.208	-10.687	84.542	1.189	1006.292	0
2010-03-16 03:00:00	1.133	0.07	-11.895	84.458	0	1006.308	0
2010-03-16 04:00:00	0.874	0.123	-12.63	85	0	1006.246	0
2010-03-16 05:00:00	0.9	0.043	-12.853	85.917	1.23	1006.392	0.14
2010-03-16 06:00:00	1.234	0.073	-12.07	87	2.526	1006.638	0.43
2010-03-16 07:00:00	1.611	-0.008	-10.925	87.458	11.41	1006.846	0.72
2010-03-16 08:00:00	2.312	-0.123	-9.697	87.542	79.27	1007.129	0.74
2010-03-16 09:00:00	2.853	-0.103	-8.302	81.042	226.092	1007.629	0.45
2010-03-16 10:00:00	3.207	-1.906	-5.457	69.417	367.604	1008.037	0.16
2010-03-16 11:00:00	2.465	-4.996	-2.93	62.167	413.788	1008.521	0.15
2010-03-16 12:00:00	1.63	-6.837	-1.92	59.083	428.137	1009.267	0.49
2010-03-16 13:00:00	1.479	-8.133	-2.117	63.5	436.858	1010.204	0.82
2010-03-16 14:00:00	1.848	-8.92	-2.73	65.417	374.946	1011.121	1
2010-03-16 15:00:00	2.998	-9.486	-3.32	63.208	365.758	1011.913	1
2010-03-16 16:00:00	2.76	-9.239	-3.73	67.917	300.921	1012.721	1
2010-03-16 17:00:00	1.317	-8.82	-4.155	69	133.313	1013.375	0.88
2010-03-16 18:00:00	1.174	-7.277	-4.72	70.375	51.072	1013.792	0.64
2010-03-16 19:00:00	0.704	-3.612	-5.867	77.958	9.658	1014.037	0.38
2010-03-16 20:00:00	1.743	-1.459	-8.53	85.917	0	1014.2	0.21
2010-03-16 21:00:00	2.015	-0.024	-11.25	86.542	0.44	1014.154	0.13
2010-03-16 22:00:00	0.855	-0.005	-12.435	86	0.52	1014.1	0.05
2010-03-16 23:00:00	0.061	-0.222	-12.855	86	0.277	1014.192	0
2010-03-17 00:00:00	-0.181	-0.28	-12.898	85.083	0.327	1014.163	0
2010-03-17 01:00:00	-0.456	0.054	-12.878	84	0.205	1013.725	0
2010-03-17 02:00:00	-0.485	0.542	-13.085	84	0.923	1013.217	0.15
2010-03-17 03:00:00	-0.672	0.745	-12.743	84.917	1.604	1012.633	0.49
2010-03-17 04:00:00	-0.943	0.778	-11.39	86	2.071	1011.971	0.82
2010-03-17 05:00:00	-0.793	0.991	-10.125	86	1.917	1011.517	1
2010-03-17 06:00:00	-0.399	1.096	-8.627	85.083	1.73	1011.025	1
2010-03-17 07:00:00	-0.087	0.874	-7.35	84.458	9.669	1010.837	1
2010-03-17 08:00:00	0.667	0.518	-6.708	81.792	46.048	1011	0.98
2010-03-17 09:00:00	1.439	0.341	-5.765	74.792	118.025	1011.046	0.94
2010-03-17 10:00:00	1.702	-0.173	-4.2	70.083	254.975	1011.054	0.9
2010-03-17 11:00:00	2.544	-0.616	-2.243	68.542	426.25	1010.954	0.78
2010-03-17 12:00:00	3.788	-0.353	-0.265	64.333	520.083	1010.854	0.57
2010-03-17 13:00:00	4.009	0.172	1.238	58.167	531.292	1010.846	0.36
2010-03-17 14:00:00	3.939	-0.808	1.765	55.542	478.863	1010.946	0.25
2010-03-17 15:00:00	3.832	-1.32	1.765	53.167	416.85	1010.954	0.25
2010-03-17 16:00:00	3.628	-0.634	1.59	51.917	332.904	1010.946	0.25
2010-03-17 17:00:00	1.788	-2.713	1.31	55.75	156.471	1011.367	0.29
2010-03-17 18:00:00	-2.411	-0.306	0.382	66.792	29.988	1011.937	0.37
2010-03-17 19:00:00	-1.272	1.316	-1.67	77.833	8.228	1012.329	0.46
2010-03-17 20:00:00	-0.889	1.102	-3.717	81.833	0	1012.737	0.46
2010-03-17 21:00:00	-1.063	0.803	-4.795	85.375	0.216	1012.946	0.38
2010-03-17 22:00:00	-0.846	1.023	-5.56	87.458	0.255	1013	0.3
2010-03-17 23:00:00	-0.456	0.616	-6.432	88.458	0	1013	0.33
2010-03-18 00:00:00	-0.384	0.421	-6.013	88.542	0.177	1013	0.49
2010-03-18 01:00:00	-0.484	0.519	-5.03	87.542	0.668	1013.046	0.66
2010-03-18 02:00:00	-0.587	0.526	-4.585	87	0.812	1013.1	0.79
2010-03-18 03:00:00	-0.615	0.722	-4.325	87.458	0.964	1012.917	0.87
2010-03-18 04:00:00	-0.46	0.825	-3.977	88	1.478	1012.7	0.96
2010-03-18 05:00:00	-0.436	0.996	-3.195	87.083	1.893	1012.517	1
2010-03-18 06:00:00	-0.394	1.624	-2.09	86.917	2.297	1012.163	1
2010-03-18 07:00:00	-0.349	2.52	-1.222	88.458	11.809	1011.862	1
2010-03-18 08:00:00	-0.085	3.046	-0.378	88.542	39.91	1011.563	1
2010-03-18 09:00:00	0.226	3.095	0.445	87.542	95.399	1011.171	1
2010-03-18 10:00:00	0.978	3.261	1.118	87	155.229	1010.763	1
2010-03-18 11:00:00	2.333	3.516	1.605	86.542	202.608	1010.417	1
2010-03-18 12:00:00	2.707	3.747	2.085	85.083	253.775	1009.788	1
2010-03-18 13:00:00	3.035	4.113	2.662	84.458	251.329	1008.979	1
2010-03-18 14:00:00	3.721	3.976	2.937	84.542	205.137	1008.279	1
2010-03-18 15:00:00	3.854	3.264	3.223	82.625	173.488	1007.533	1
2010-03-18 16:00:00	3.642	3.156	3.66	80.542	144.521	1006.458	1
2010-03-18 17:00:00	3.175	3.521	3.877	80.458	94.842	1005.288	1
2010-03-18 18:00:00	3.829	3.507	4.025	82.375	34.668	1004.433	1
2010-03-18 19:00:00	5.562	2.921	4.04	84.917	7.75	1003.771	1
2010-03-18 20:00:00	7.191	2.155	3.86	86.458	2.856	1003.454	1
2010-03-18 21:00:00	7.566	1.604	3.755	87	2.763	1003.217	1
2010-03-18 22:00:00	7.459	1.616	3.663	87.458	2.88	1003	1
2010-03-18 23:00:00	7.783	1.509	3.565	88	2.474	1003	1
2010-03-19 00:00:00	7.716	0.976	3.422	88	1.732	1002.954	1
2010-03-19 01:00:00	6.842	0.552	3.183	88	1.157	1002.946	1
2010-03-19 02:00:00	5.309	0.573	2.877	88.917	1.514	1003.183	1
2010-03-19 03:00:00	4.143	0.831	2.565	90.458	2.244	1003.537	1
2010-03-19 04:00:00	4.094	0.681	2.278	91	1.787	1003.792	1
2010-03-19 05:00:00	4.073	0.379	1.935	91.917	1.622	1003.946	1
2010-03-19 06:00:00	3.935	0.536	1.467	93	3.289	1004.046	1
2010-03-19 07:00:00	4.141	0.492	1.468	93	17.821	1004.192	1
2010-03-19 08:00:00	4.116	0.429	1.92	93	53.142	1004.392	1
2010-03-19 09:00:00	3.175	0.548	2.27	92.083	100.979	1004.454	1
2010-03-19 10:00:00	2.38	0.838	2.803	90.542	136.458	1004.217	1
2010-03-19 11:00:00	2.157	1.441	3.527	89.083	158.258	1003.817	1
2010-03-19 12:00:00	2.252	2.177	3.985	87.542	168.687	1003.783	1
2010-03-19 13:00:00	2.32	2.557	4.28	86.083	174.333	1003.496	1
2010-03-19 14:00:00	1.636	2.089	4.86	82.708	182.871	1002.396	1
2010-03-19 15:00:00	0.687	1.922	5.56	81.375	154.113	1001.433	1
2010-03-19 16:00:00	-0.106	2.401	5.7	83.917	103.883	1000.542	1
2010-03-19 17:00:00	-0.755	2.827	5.317	85.917	54.981	999.496	1
2010-03-19 18:00:00	-0.464	2.761	4.795	89.292	21.488	998.625	1
2010-03-19 19:00:00	1.295	2.895	4.5	92.917	3.732	997.979	1
2010-03-19 20:00:00	3.616	3.174	4.68	94	2.236	997.463	1
2010-03-19 21:00:00	5.242	3.202	4.715	93.542	2.468	997.071	1
2010-03-19 22:00:00	5.681	3.308	4.78	91.625	2.46	996.479	1
2010-03-19 23:00:00	5.758	3.222	4.827	88.625	2.531	995.871	1
2010-03-20 00:00:00	6.878	3.023	4.512	85.167	2.792	995.463	1
2010-03-20 01:00:00	8.03	2.923	4.31	82.542	2.816	995.208	1
2010-03-20 02:00:00	8.32	2.613	4.162	81.542	2.817	994.963	1
2010-03-20 03:00:00	8.096	2.406	4.045	81.458	2.929	994.525	1
2010-03-20 04:00:00	7.542	2.41	4.015	82	2.946	993.879	1
2010-03-20 05:00:00	7.665	2.424	4.057	82	2.864	993.408	1
2010-03-20 06:00:00	7.547	2.623	4.15	82	3.117	993.208	1
2010-03-20 07:00:00	6.833	2.872	4.21	81.542	17.12	992.917	1
2010-03-20 08:00:00	6.937	2.723	4.283	80.083	63.712	992.608	0.94
2010-03-20 09:00:00	7.815	2.462	4.53	76.708	160.979	992.546	0.82
2010-03-20 10:00:00	8.499	2.387	4.838	72.625	286.475	992.6	0.7
2010-03-20 11:00:00	9.087	2.649	5.245	68.708	428.721	992.554	0.57
2010-03-20 12:00:00	9.587	2.471	5.743	65.083	534.388	992.546	0.44
2010-03-20 13:00:00	8.536	1.747	6.143	62.167	546.733	992.646	0.32
2010-03-20 14:00:00	7.391	1.643	6.54	59.083	523.642	992.792	0.25
2010-03-20 15:00:00	7.082	2.153	6.837	58.458	456.737	992.992	0.25
2010-03-20 16:00:00	6.747	2.059	6.815	58.542	355.617	993.192	0.25
2010-03-20 17:00:00	6.12	1.704	6.707	62.125	201.304	993.437	0.29
2010-03-20 18:00:00	4.434	1.799	6.608	72.5	57.937	993.829	0.37
2010-03-20 19:00:00	2.731	1.357	5.78	83.125	11.307	994.283	0.46
2010-03-20 20:00:00	2.048	0.809	4.537	89.375	1.854	994.546	0.42
2010-03-20 21:00:00	1.405	0.927	3.843	91.917	0.388	994.737	0.26
2010-03-20 22:00:00	1.39	1.032	3.482	93	0.324	994.992	0.09
2010-03-20 23:00:00	1.379	0.981	3.063	93.458	0.517	995.192	0
2010-03-21 00:00:00	1.733	0.901	2.688	94.458	0.981	995.392	0
2010-03-21 01:00:00	2.086	0.984	2.308	94.542	1.627	995.638	0
2010-03-21 02:00:00	1.995	1.01	1.893	94.458	1.801	995.892	0.1
2010-03-21 03:00:00	1.946	0.845	1.465	95	2.095	996	0.3
2010-03-21 04:00:00	1.768	0.561	1.028	95	1.971	996.092	0.52
2010-03-21 05:00:00	1.249	0.296	0.3	95	0.808	996.292	0.69
2010-03-21 06:00:00	0.988	0.058	-0.355	95	1.635	996.537	0.81
2010-03-21 07:00:00	1.155	-0.422	-0.435	95	26.819	996.792	0.93
2010-03-21 08:00:00	0.074	-2.493	0.125	94.083	87.667	997.083	1
2010-03-21 09:00:00	-2.226	-4.28	0.645	92.542	112.708	997.529	1
2010-03-21 10:00:00	-3.696	-4.778	0.282	91.083	117.058	997.983	1
2010-03-21 11:00:00	-3.957	-4.72	0.165	90	125.983	998.063	1
2010-03-21 12:00:00	-4.003	-4.599	0.225	91.375	90.567	998.083	1
2010-03-21 13:00:00	-4.091	-4.108	0.11	93.458	85.983	998.071	1
2010-03-21 14:00:00	-4.007	-3.876	-0.232	94	116.85	997.846	1
2010-03-21 15:00:00	-3.643	-4.619	-0.665	94	134.475	998.037	1
2010-03-21 16:00:00	-2.678	-5.745	-1.042	94	110.662	998.475	1
2010-03-21 17:00:00	-1.443	-6.897	-1.472	94	63.303	999.167	1
2010-03-21 18:00:00	-0.876	-7.992	-2.075	94	27.46	1000.196	1
2010-03-21 19:00:00	-0.509	-8.344	-2.41	93.542	5.075	1001.587	1
2010-03-21 20:00:00	-0.275	-8.435	-2.505	93	0.152	1002.996	1
2010-03-21 21:00:00	-0.178	-7.953	-2.613	92.083	0.096	1004.296	1
2010-03-21 22:00:00	0.575	-6.802	-2.875	90.083	0	1005.596	1
2010-03-21 23:00:00	1.586	-5.374	-3.67	89	0	1007.033	0.85
2010-03-22 00:00:00	2.276	-4.119	-5.047	89.458	0	1008.496	0.51
2010-03-22 01:00:00	2.842	-3.358	-6.245	90	0	1009.704	0.18
2010-03-22 02:00:00	3.135	-2.172	-7.833	90.458	1.283	1010.667	0
2010-03-22 03:00:00	3.491	-0.89	-9.315	90.542	2.832	1011.375	0
2010-03-22 04:00:00	3.661	-0.422	-9.532	89.083	2.882	1012.158	0
2010-03-22 05:00:00	3.27	-0.221	-9.698	88	3.125	1013.067	0
2010-03-22 06:00:00	3.352	-0.109	-9.653	87.542	5.239	1013.867	0
2010-03-22 07:00:00	3.263	-0.06	-9.355	87.458	35.067	1014.667	0
2010-03-22 08:00:00	3.455	-0.188	-8.935	85.25	144.538	1015.283	0
2010-03-22 09:00:00	3.706	-0.21	-7.585	80.167	300.613	1015.775	0
2010-03-22 10:00:00	3.691	-0.486	-5.465	75.25	429.317	1016.283	0
2010-03-22 11:00:00	4.093	-0.595	-3.163	69.708	523.75	1016.546	0.04
2010-03-22 12:00:00	4.617	-0.493	-1.025	64.25	576.737	1016.737	0.12
2010-03-22 13:00:00	5.528	-0.812	0.348	59.625	589.154	1016.9	0.2
2010-03-22 14:00:00	5.943	-1.158	0.813	56.625	541.429	1016.763	0.27
2010-03-22 15:00:00	5.409	-0.293	0.855	57.292	429.842	1016.646	0.31
2010-03-22 16:00:00	4.728	0.613	0.825	60	337.604	1016.608	0.36
2010-03-22 17:00:00	3.696	1.091	0.94	65.5	225.437	1016.317	0.46
2010-03-22 18:00:00	2.565	1.488	0.992	73.833	80.546	1016.1	0.62
2010-03-22 19:00:00	1.619	1.199	0.042	81.5	17.237	1016.054	0.79
2010-03-22 20:00:00	1.028	0.763	-0.778	88.458	1.128	1015.908	0.88
2010-03-22 21:00:00	1.321	0.36	-0.605	84.417	0.551	1015.754	0.88
2010-03-22 22:00:00	1.574	0.177	-0.34	81.292	0.782	1015.7	0.88
2010-03-22 23:00:00	1.965	0.797	-0.135	80.792	2.103	1015.608	0.88
2010-03-23 00:00:00	1.857	0.951	-0.395	82.042	2.643	1015.317	0.88
2010-03-23 01:00:00	1.064	0.551	-1.07	89.375	1.405	1014.917	0.88
2010-03-23 02:00:00	0.571	0.597	-1.053	91	0.726	1014.517	0.88
2010-03-23 03:00:00	0.542	0.739	-1.125	89.167	0.338	1013.979	0.88
2010-03-23 04:00:00	0.025	0.92	-2.007	88.375	0.105	1013.371	0.88
2010-03-23 05:00:00	-0.506	0.533	-3.025	90.458	0.466	1012.871	0.9
2010-03-23 06:00:00	-0.455	0.397	-3.307	90.542	1.863	1012.233	0.94
2010-03-23 07:00:00	-0.701	0.617	-2.56	90.458	14.506	1011.617	0.98
2010-03-23 08:00:00	-1.168	0.78	-1.6	91.458	49.666	1011.263	1
2010-03-23 09:00:00	-1.309	0.504	-0.793	92	98.363	1010.871	1
2010-03-23 10:00:00	-1.649	0.517	0.07	92	149.792	1010.325	1
2010-03-23 11:00:00	-2.194	0.797	0.64	92.458	182.854	1009.587	1
2010-03-23 12:00:00	-2.649	0.986	0.822	93	206.517	1008.733	1
2010-03-23 13:00:00	-2.72	0.806	0.91	93.458	205.988	1007.888	1
2010-03-23 14:00:00	-2.597	0.492	1.053	94	184.221	1006.896	1
2010-03-23 15:00:00	-2.89	0.398	1.2	94	166.608	1005.888	1
2010-03-23 16:00:00	-2.842	0.147	1.22	94.458	118.437	1005.263	1
2010-03-23 17:00:00	-2.694	-0.549	1.065	95	78.945	1005.054	1
2010-03-23 18:00:00	-2.632	-1.474	0.79	95	43.124	1005.183	1
2010-03-23 19:00:00	-2.699	-2.345	0.495	95	12.393	1005.675	1
2010-03-23 20:00:00	-3.075	-3.041	0.34	94.542	1.176	1006.413	0.98
2010-03-23 21:00:00	-2.702	-3.679	0.25	94	0.717	1007.313	0.94
2010-03-23 22:00:00	-2.455	-4.17	0.085	94	0.537	1008.212	0.9
2010-03-23 23:00:00	-2.6	-4.251	-0.137	93.542	0.566	1009.25	0.87
2010-03-24 00:00:00	-1.956	-4.084	-0.225	92.542	0.428	1010.404	0.85
2010-03-24 01:00:00	-0.824	-4.383	-0.563	90.625	0.148	1011.458	0.83
2010-03-24 02:00:00	-0.031	-4.148	-1.735	89	0	1012.275	0.8
2010-03-24 03:00:00	0.221	-3.641	-2.965	89	0	1013.013	0.78
2010-03-24 04:00:00	0.597	-2.818	-3.632	90.375	0.298	1013.775	0.76
2010-03-24 05:00:00	1.321	-1.429	-4.02	92	0.352	1014.558	0.67
2010-03-24 06:00:00	1.898	-1.021	-4.705	92	2.359	1015.558	0.51
2010-03-24 07:00:00	1.702	-0.869	-5.27	92	35.101	1016.283	0.34
2010-03-24 08:00:00	1.64	-0.648	-5.535	90.625	138.287	1016.958	0.29
2010-03-24 09:00:00	1.903	-0.896	-5.227	87.167	285.5	1017.867	0.37
2010-03-24 10:00:00	1.993	-0.655	-3.373	84.083	411	1018.529	0.46
2010-03-24 11:00:00	2.02	0.054	-1.565	78.417	504.513	1018.892	0.52
2010-03-24 12:00:00	1.592	0.534	0.31	67.5	565.167	1019.138	0.56
2010-03-24 13:00:00	1.274	0.28	2.44	56.875	572.142	1019.254	0.61
2010-03-24 14:00:00	0.642	-0.254	3.815	51.083	508.292	1019.154	0.63
2010-03-24 15:00:00	0.097	-0.381	3.955	51.833	398.35	1019.192	0.63
2010-03-24 16:00:00	-0.207	-0.547	3.73	50.792	300.258	1019.254	0.63
2010-03-24 17:00:00	-1.137	1.085	3.223	55.25	190.229	1019.337	0.63
2010-03-24 18:00:00	-0.942	2.746	2.35	69.583	84.326	1019.638	0.63
2010-03-24 19:00:00	-1.329	2.621	0.927	78.667	25.619	1019.892	0.63
2010-03-24 20:00:00	-1.169	2.231	-0.395	83.458	0.572	1020.229	0.65
2010-03-24 21:00:00	-0.54	2.385	-0.925	83.542	0.361	1020.546	0.69
2010-03-24 22:00:00	-0.285	2.222	-1.052	85.292	0.508	1020.692	0.73
2010-03-24 23:00:00	-0.172	2.398	-0.965	86.167	0.438	1020.983	0.77
2010-03-25 00:00:00	0.202	2.099	-0.775	85.375	0.665	1021.2	0.81
2010-03-25 01:00:00	0.395	1.39	-0.742	87.917	0.517	1021.292	0.85
2010-03-25 02:00:00	-0.228	1.123	-0.978	89.458	0.775	1021.354	0.89
2010-03-25 03:00:00	-0.815	1.476	-0.782	90	1.298	1021.254	0.94
2010-03-25 04:00:00	-1.048	1.907	-0.34	90.458	1.373	1021.2	0.98
2010-03-25 05:00:00	-1.094	1.904	-0.115	91	1.395	1021.2	1
2010-03-25 06:00:00	-0.808	2.565	0.37	91	2.538	1021.154	1
2010-03-25 07:00:00	-0.355	3.112	0.787	91	14.75	1021.146	1
2010-03-25 08:00:00	-0.294	3.439	0.898	90.542	56.319	1021.246	0.98
2010-03-25 09:00:00	-0.587	4.156	0.86	89.083	119.258	1021.346	0.94
2010-03-25 10:00:00	-0.683	4.469	0.91	87.083	193.521	1021.354	0.9
2010-03-25 11:00:00	-0.515	4.534	1.072	86.458	243.267	1021.254	0.9
2010-03-25 12:00:00	-0.866	4.969	1.095	86.542	265.413	1021.017	0.94
2010-03-25 13:00:00	-1.288	5.132	1.13	86.458	282.042	1020.754	0.98
2010-03-25 14:00:00	-1.415	4.651	1.13	87	266.933	1020.379	1
2010-03-25 15:00:00	-1.612	4.524	1.01	88.375	222.613	1019.817	1
2010-03-25 16:00:00	-1.761	4.396	0.78	90.917	152.487	1019.371	1
2010-03-25 17:00:00	-1.94	4.234	0.41	92.917	93.441	1018.871	0.92
2010-03-25 18:00:00	-1.987	4.14	0.102	94.458	43.441	1018.6	0.76
2010-03-25 19:00:00	-2.029	4.203	-0.032	95	10.919	1018.508	0.59
2010-03-25 20:00:00	-1.745	4.032	0.03	95	1.087	1018.308	0.56
2010-03-25 21:00:00	-1.709	3.345	0.095	95	0.702	1018.108	0.68
2010-03-25 22:00:00	-1.808	2.457	0.1	94.542	0.76	1017.633	0.81
2010-03-25 23:00:00	-1.728	1.919	0.092	94	0.856	1016.879	0.85
2010-03-26 00:00:00	-1.602	2.055	0.205	94	0.81	1016.133	0.78
2010-03-26 01:00:00	-1.449	2.717	0.602	93.542	0.501	1015.288	0.72
2010-03-26 02:00:00	-1.579	2.932	0.915	93	0.414	1014.388	0.66
2010-03-26 03:00:00	-1.696	2.524	0.865	93.458	0.526	1013.533	0.6
2010-03-26 04:00:00	-1.403	2.301	0.775	94	0.53	1012.733	0.54
2010-03-26 05:00:00	-1.103	1.9	0.625	94	0.33	1011.933	0.54
2010-03-26 06:00:00	-1.121	1.544	0.39	94	3.233	1011.225	0.62
2010-03-26 07:00:00	-1.404	1.913	0.505	94	20.762	1010.625	0.7
2010-03-26 08:00:00	-1.44	2.011	1.055	92.625	73.724	1010.071	0.77
2010-03-26 09:00:00	-1.433	1.846	1.93	89.167	164.567	1009.571	0.81
2010-03-26 10:00:00	-1.276	2.536	2.9	85.167	233.275	1009.071	0.86
2010-03-26 11:00:00	-1.101	2.682	3.452	82.542	224.892	1008.525	0.8
2010-03-26 12:00:00	-1.253	2.072	3.638	82	209.846	1007.742	0.64
2010-03-26 13:00:00	-1.226	2.048	3.965	79.25	336.858	1006.879	0.47
2010-03-26 14:00:00	-1.104	2.174	4.925	75.083	474.767	1006.087	0.36
2010-03-26 15:00:00	-1.176	2.397	5.928	73.542	429.663	1005.371	0.32
2010-03-26 16:00:00	-1.242	2.384	6.035	73.458	281.379	1004.779	0.27
2010-03-26 17:00:00	-1.113	2.191	5.657	75.375	125.094	1004.171	0.36
2010-03-26 18:00:00	-0.868	1.684	5.025	78.833	42.016	1003.946	0.62
2010-03-26 19:00:00	-0.638	1.168	4.095	81.917	9.325	1003.862	0.86
2010-03-26 20:00:00	-0.422	1.013	3.33	83.917	0.566	1003.837	0.96
2010-03-26 21:00:00	-0.369	0.928	3.063	86.833	0.2	1003.862	0.88
2010-03-26 22:00:00	-0.926	0.474	2.505	89.917	0.236	1003.379	0.8
2010-03-26 23:00:00	-1.196	0.44	1.845	91	0	1002.908	0.73
2010-03-27 00:00:00	-1.309	0.7	1.457	91.917	0	1002.525	0.69
2010-03-27 01:00:00	-1.077	0.081	0.955	93.458	0	1002.017	0.65
2010-03-27 02:00:00	-0.821	-0.217	0.575	94	0	1001.571	0.61
2010-03-27 03:00:00	-1.108	0.239	0.5	94.458	0.526	1001.071	0.56
2010-03-27 04:00:00	-1.195	0.727	0.845	94.542	1.047	1000.617	0.52
2010-03-27 05:00:00	-1.376	0.363	1.18	94	0.892	1000.171	0.56
2010-03-27 06:00:00	-1.573	-0.221	1.05	94	2.802	999.854	0.68
2010-03-27 07:00:00	-1.128	-1.064	0.797	94	23.538	999.617	0.81
2010-03-27 08:00:00	-1.527	-0.875	1.1	93.083	76.753	999.4	0.9
2010-03-27 09:00:00	-2.383	-0.431	1.817	91.542	132.967	999.263	0.94
2010-03-27 10:00:00	-2.661	-0.415	2.222	91	151.375	998.917	0.98
2010-03-27 11:00:00	-2.681	-1.232	2.193	91.458	114.967	998.333	1
2010-03-27 12:00:00	-2.332	-1.614	2.012	92.458	162.721	997.717	1
2010-03-27 13:00:00	-1.728	-1.074	2.155	93	243.721	997.225	1
2010-03-27 14:00:00	-1.941	-0.679	2.515	93.458	236.375	996.579	1
2010-03-27 15:00:00	-2.098	-0.616	2.805	94.458	204.208	996.063	1
2010-03-27 16:00:00	-1.973	-0.919	2.795	95	130.825	995.625	1
2010-03-27 17:00:00	-2.328	-1.062	2.645	95.458	89.284	995.025	1
2010-03-27 18:00:00	-2.848	-1.291	2.257	96	41.406	994.7	1
2010-03-27 19:00:00	-3.23	-1.254	1.495	96	11.261	994.288	1
2010-03-27 20:00:00	-3.063	-0.726	1.175	96	0.121	993.433	1
2010-03-27 21:00:00	-3.03	-0.707	1.348	96	0	992.725	1
2010-03-27 22:00:00	-2.863	-1.111	1.4	96	0.284	992.125	1
2010-03-27 23:00:00	-2.285	-1.864	1.305	96	0.946	991.571	0.98
2010-03-28 00:00:00	-2.167	-2.329	1.23	96	0.944	991.071	0.91
2010-03-28 01:00:00	-1.771	-2.779	1.3	96	0.263	990.525	0.84
2010-03-28 02:00:00	-0.904	-2.892	1.365	96	0	990.154	0.78
2010-03-28 03:00:00	-0.051	-2.577	1.2	96	0	989.963	0.72
2010-03-28 04:00:00	0.873	-2.333	0.992	96	0	989.708	0.66
2010-03-28 05:00:00	1.491	-1.984	0.863	96	0	989.646	0.67
2010-03-28 06:00:00	2.26	-1.385	0.755	96	0.662	989.792	0.75
2010-03-28 07:00:00	3.435	-1.574	0.665	96	11.389	990.129	0.84
2010-03-28 08:00:00	4.22	-2.141	0.605	96	30.382	990.767	0.9
2010-03-28 09:00:00	4.557	-2.542	0.6	96	58.584	991.521	0.94
2010-03-28 10:00:00	4.064	-3.208	0.753	95.542	90.279	992.221	0.98
2010-03-28 11:00:00	3.291	-3.611	0.875	94.542	102.408	992.829	1
2010-03-28 12:00:00	3.169	-3.733	0.84	93.542	108.246	993.421	1
2010-03-28 13:00:00	3.121	-3.695	0.8	91.625	130.625	994.075	1
2010-03-28 14:00:00	2.781	-2.77	0.905	89.542	140.346	994.675	1
2010-03-28 15:00:00	2.099	-1.718	1.05	88.542	118.95	995.275	1
2010-03-28 16:00:00	1.642	-0.695	1.162	88.458	83.403	995.829	1
2010-03-28 17:00:00	0.794	0.025	1.245	90.833	42.154	996.237	1
2010-03-28 18:00:00	0.343	0.342	1.22	93.458	22.803	996.629	1
2010-03-28 19:00:00	0.302	0.759	1.207	94	8.273	997.083	1
2010-03-28 20:00:00	0.4	0.73	1.2	94.458	1.937	997.575	1
2010-03-28 21:00:00	-0.033	0.703	1.015	95	0.434	997.992	1
2010-03-28 22:00:00	-0.786	0.214	0.802	95	0.493	998.146	1
2010-03-28 23:00:00	-1.174	0.018	0.56	95.458	1.093	998.292	1
2010-03-29 00:00:00	-1.432	0.242	0.348	96	1.335	998.446	1
2010-03-29 01:00:00	-1.847	0.002	0.26	96	0.898	998.454	1
2010-03-29 02:00:00	-2.226	0.025	0.15	96	0.71	998.4	1
2010-03-29 03:00:00	-1.958	0.641	0.105	96	1.216	998.308	1
2010-03-29 04:00:00	-1.818	0.338	0.213	96	0.928	998.154	1
2010-03-29 05:00:00	-2.063	0.45	0.422	96	1.056	998.008	0.98
2010-03-29 06:00:00	-2.177	0.64	0.613	96	3.002	997.9	0.94
2010-03-29 07:00:00	-2.015	1.054	0.818	96	13.122	997.854	0.9
2010-03-29 08:00:00	-1.985	1.046	1.02	96	50.313	997.8	0.86
2010-03-29 09:00:00	-1.599	1.271	1.215	96	95.475	997.937	0.82
2010-03-29 10:00:00	-0.147	2.179	1.685	96	157.675	998.146	0.77
2010-03-29 11:00:00	1.261	2.535	2.652	94.167	322.113	998.292	0.75
2010-03-29 12:00:00	1.793	2.289	4.135	86.5	491.663	998.354	0.75
2010-03-29 13:00:00	0.828	1.798	5.365	81.375	481.087	998.3	0.75
2010-03-29 14:00:00	-0.733	1.534	5.64	82.083	322.904	998.3	0.79
2010-03-29 15:00:00	-0.632	1.57	5.285	81	189.479	998.3	0.87
2010-03-29 16:00:00	-0.99	0.759	4.597	81.917	110.303	998.392	0.96
2010-03-29 17:00:00	0.114	-1.278	3.845	86.667	55.694	998.592	1
2010-03-29 18:00:00	1.156	1.057	3.465	89.625	43.587	998.792	1
2010-03-29 19:00:00	-1.095	1.125	3.015	89.375	19.63	998.946	1
2010-03-29 20:00:00	-0.909	1.376	2.19	91.917	2.143	999.138	1
2010-03-29 21:00:00	-0.37	1.45	1.785	93	0.577	999.346	1
2010-03-29 22:00:00	0.057	0.937	1.572	93.458	0.209	999.492	1
2010-03-29 23:00:00	0.23	0.645	1.365	94.458	0	999.646	0.98
