datetime	wtr_0.5	wtr_1	wtr_1.5	wtr_2	wtr_2.5	wtr_3	wtr_3.5	wtr_4	wtr_4.5	wtr_5	wtr_5.5	wtr_6	wtr_6.5	wtr_7	wtr_7.5	wtr_8	wtr_8.5	wtr_9	wtr_9.5	wtr_10	wtr_10.5	wtr_11	wtr_11.5	wtr_12	wtr_12.5	wtr_13	wtr_13.5	wtr_14	wtr_14.5	wtr_15
2010-08-20 03:00:00	19.751	19.751	19.747	19.742	19.731	19.728	19.726	19.725	19.722	19.719	19.716	19.712	19.707	19.699	19.695	19.693	19.689	19.687	19.579	18.678	18.057	17.026	15.745	14.351	14.188	14.121	13.841	13.526	13.388	13.28
2010-08-20 04:00:00	19.711	19.711	19.709	19.707	19.7	19.697	19.694	19.69	19.686	19.684	19.681	19.677	19.671	19.659	19.656	19.651	19.645	19.633	19.604	19.138	18.387	17.246	16.325	14.611	14.303	14.136	13.846	13.626	13.373	13.27
2010-08-20 05:00:00	19.686	19.686	19.685	19.675	19.666	19.663	19.661	19.66	19.654	19.649	19.648	19.644	19.64	19.629	19.625	19.625	19.623	19.609	19.593	19.508	18.342	17.186	16.245	15.111	14.438	14.131	13.846	13.611	13.398	13.295
2010-08-20 06:00:00	19.651	19.643	19.639	19.639	19.639	19.638	19.636	19.636	19.633	19.632	19.628	19.628	19.627	19.626	19.623	19.611	19.608	19.602	19.594	19.528	18.477	17.306	16.185	15.706	14.513	14.011	13.696	13.466	13.418	13.275
2010-08-20 07:00:00	19.631	19.611	19.608	19.607	19.607	19.607	19.607	19.606	19.605	19.605	19.6	19.597	19.593	19.591	19.59	19.586	19.571	19.532	19.523	19.503	18.622	17.466	16.315	15.586	14.533	13.971	13.626	13.476	13.393	13.32
2010-08-20 08:00:00	19.616	19.597	19.591	19.59	19.589	19.589	19.589	19.589	19.589	19.588	19.584	19.572	19.566	19.563	19.558	19.542	19.521	19.445	19.398	19.353	18.502	17.491	16.405	15.146	14.343	13.976	13.586	13.396	13.333	13.26
2010-08-20 09:00:00	19.651	19.624	19.616	19.612	19.608	19.604	19.599	19.577	19.576	19.567	19.548	19.535	19.526	19.518	19.512	19.497	19.431	19.383	19.363	19.288	18.577	17.361	16.255	14.696	14.198	13.756	13.481	13.286	13.168	13.09
2010-08-20 10:00:00	19.776	19.732	19.713	19.688	19.663	19.633	19.597	19.569	19.556	19.547	19.523	19.509	19.495	19.486	19.477	19.45	19.386	19.315	19.311	19.308	18.617	17.646	15.93	14.411	14.078	13.626	13.336	13.166	12.983	12.9
2010-08-20 11:00:00	19.916	19.887	19.868	19.817	19.706	19.656	19.582	19.557	19.516	19.504	19.488	19.463	19.445	19.444	19.441	19.418	19.351	19.315	19.306	19.298	18.457	17.241	15.58	14.516	14.003	13.506	13.251	12.996	12.883	12.86
2010-08-20 12:00:00	20.116	20.043	20.015	19.802	19.681	19.626	19.552	19.522	19.501	19.494	19.473	19.451	19.44	19.438	19.435	19.416	19.366	19.335	19.315	19.268	18.182	17.151	15.57	14.326	13.618	13.351	13.131	12.931	12.898	12.865
2010-08-20 13:00:00	20.426	20.198	20.085	19.887	19.656	19.601	19.547	19.512	19.496	19.489	19.458	19.439	19.431	19.425	19.422	19.418	19.376	19.332	19.307	19.218	18.212	16.811	15.015	13.961	13.413	13.271	13.026	12.929	12.898	12.805
2010-08-20 14:00:00	20.266	20.163	20.04	19.847	19.551	19.506	19.486	19.477	19.426	19.424	19.424	19.408	19.398	19.389	19.381	19.364	19.346	19.32	19.266	19.213	18.077	16.576	14.52	13.586	13.308	13.131	12.996	12.946	12.863	12.73
2010-08-20 15:00:00	20.431	20.348	20.215	20.077	19.706	19.586	19.537	19.512	19.451	19.438	19.424	19.405	19.385	19.382	19.378	19.369	19.347	19.343	19.34	19.328	17.742	15.731	13.96	13.456	13.283	13.141	13.021	12.986	12.843	12.73
2010-08-20 16:00:00	20.364	20.344	20.25	20.162	19.881	19.716	19.627	19.592	19.486	19.465	19.458	19.453	19.38	19.373	19.364	19.361	19.351	19.35	19.349	18.923	16.982	14.836	13.815	13.506	13.278	13.166	13.101	13.056	12.863	12.785
2010-08-20 17:00:00	20.021	20.021	20.008	19.976	19.926	19.876	19.807	19.707	19.551	19.52	19.488	19.468	19.43	19.396	19.392	19.389	19.389	19.388	19.163	18.708	16.667	14.656	13.935	13.606	13.353	13.236	13.216	13.186	13.003	12.88
2010-08-20 18:00:00	19.971	19.967	19.956	19.947	19.916	19.886	19.882	19.847	19.741	19.579	19.568	19.548	19.525	19.474	19.454	19.451	19.447	19.444	19.424	19.353	18.297	15.841	14.235	13.766	13.488	13.331	13.266	13.216	13.103	12.99
2010-08-20 19:00:00	19.926	19.918	19.89	19.882	19.874	19.87	19.867	19.856	19.846	19.724	19.628	19.602	19.575	19.519	19.489	19.471	19.468	19.466	19.449	19.318	18.332	15.786	14.09	13.601	13.358	13.281	13.181	13.076	13.013	12.92
2010-08-20 20:00:00	19.856	19.848	19.825	19.817	19.801	19.795	19.791	19.788	19.785	19.747	19.708	19.648	19.61	19.559	19.514	19.506	19.499	19.494	19.474	19.343	17.692	15.251	14.065	13.666	13.368	13.306	13.136	13.061	12.983	12.915
2010-08-20 21:00:00	19.811	19.811	19.806	19.802	19.786	19.78	19.777	19.774	19.771	19.771	19.77	19.77	19.77	19.734	19.689	19.591	19.556	19.535	19.489	19.403	16.982	15.176	14.205	13.631	13.403	13.311	13.156	13.091	12.978	12.915
2010-08-20 22:00:00	19.868	19.868	19.863	19.857	19.851	19.843	19.838	19.832	19.826	19.809	19.808	19.806	19.79	19.754	19.679	19.596	19.576	19.545	19.509	19.293	17.032	15.506	14.17	13.541	13.368	13.246	13.151	13.061	12.958	12.9
2010-08-20 23:00:00	19.926	19.926	19.92	19.915	19.911	19.896	19.887	19.877	19.876	19.849	19.818	19.788	19.75	19.694	19.634	19.591	19.586	19.56	19.509	19.308	17.457	16.066	14.82	13.751	13.488	13.351	13.236	13.101	13.033	12.945
2010-08-21 00:00:00	19.886	19.886	19.884	19.882	19.875	19.866	19.863	19.857	19.851	19.834	19.828	19.823	19.78	19.724	19.654	19.63	19.621	19.575	19.499	19.173	17.917	16.806	15.69	14.011	13.598	13.401	13.301	13.151	13.053	12.955
2010-08-21 01:00:00	19.794	19.794	19.792	19.785	19.771	19.767	19.763	19.76	19.756	19.748	19.741	19.733	19.705	19.679	19.649	19.626	19.601	19.545	19.439	19.318	18.912	16.901	14.625	13.751	13.563	13.416	13.311	13.176	13.058	12.96
2010-08-21 02:00:00	19.721	19.721	19.72	19.708	19.699	19.697	19.694	19.692	19.688	19.679	19.677	19.674	19.66	19.634	19.614	19.611	19.608	19.6	19.554	19.503	19.292	16.186	14.47	13.686	13.493	13.406	13.286	13.186	13.083	12.995
2010-08-21 03:00:00	19.691	19.691	19.69	19.678	19.672	19.671	19.669	19.665	19.661	19.653	19.651	19.641	19.63	19.614	19.599	19.596	19.593	19.59	19.579	19.568	19.362	15.626	14.14	13.661	13.458	13.396	13.341	13.226	13.128	13.06
2010-08-21 04:00:00	19.669	19.669	19.667	19.66	19.654	19.646	19.642	19.637	19.626	19.624	19.618	19.608	19.6	19.584	19.559	19.556	19.553	19.545	19.519	19.503	19.262	15.611	14.195	13.586	13.428	13.361	13.316	13.206	13.108	13.035
2010-08-21 05:00:00	19.691	19.691	19.69	19.685	19.681	19.671	19.667	19.652	19.651	19.634	19.608	19.593	19.575	19.564	19.539	19.53	19.526	19.5	19.484	19.443	18.987	15.506	14.07	13.511	13.393	13.296	13.266	13.146	13.073	13
2010-08-21 06:00:00	19.731	19.727	19.726	19.726	19.725	19.722	19.712	19.692	19.681	19.654	19.608	19.573	19.55	19.539	19.519	19.496	19.486	19.455	19.434	19.403	18.687	15.486	14.005	13.496	13.358	13.241	13.211	13.081	13.033	13
2010-08-21 07:00:00	19.741	19.736	19.734	19.734	19.733	19.73	19.722	19.697	19.681	19.639	19.568	19.528	19.5	19.489	19.469	19.436	19.416	19.375	19.369	19.333	18.897	15.696	14.26	13.586	13.418	13.251	13.206	13.066	13.038	13
2010-08-21 08:00:00	19.781	19.761	19.757	19.755	19.752	19.748	19.745	19.734	19.726	19.684	19.558	19.481	19.455	19.448	19.442	19.396	19.326	19.3	19.274	19.223	17.214	15.206	13.845	13.571	13.488	13.376	13.201	13.076	13.053	12.995
2010-08-21 09:00:00	19.721	19.715	19.713	19.712	19.712	19.71	19.71	19.707	19.686	19.669	19.628	19.568	19.475	19.444	19.399	19.351	19.251	19.241	19.23	19.216	19.172	15.241	14.15	13.591	13.488	13.346	13.231	13.086	12.993	12.95
2010-08-21 10:00:00	19.696	19.686	19.684	19.683	19.682	19.681	19.68	19.672	19.661	19.654	19.633	19.593	19.558	19.539	19.489	19.416	19.301	19.262	19.244	19.218	17.394	15.571	14.815	13.606	13.423	13.296	13.176	13.086	13.008	12.965
2010-08-21 11:00:00	19.746	19.739	19.736	19.733	19.733	19.731	19.707	19.697	19.681	19.664	19.618	19.558	19.49	19.474	19.449	19.391	19.291	19.273	19.254	19.233	17.479	15.726	14.49	13.646	13.433	13.331	13.216	13.096	13.008	12.97
2010-08-21 12:00:00	19.796	19.788	19.779	19.774	19.77	19.756	19.732	19.707	19.691	19.654	19.568	19.503	19.46	19.434	19.384	19.336	19.281	19.262	19.254	18.839	17.819	16.381	14.36	13.551	13.418	13.346	13.301	13.176	13.043	13.015
2010-08-21 13:00:00	19.846	19.827	19.821	19.807	19.799	19.791	19.732	19.697	19.676	19.634	19.548	19.483	19.458	19.449	19.439	19.371	19.296	19.285	19.273	19.114	18.436	17.601	14.465	13.591	13.433	13.326	13.256	13.171	13.093	13.02
2010-08-21 14:00:00	19.754	19.75	19.744	19.736	19.724	19.72	19.7	19.674	19.626	19.589	19.563	19.528	19.488	19.477	19.467	19.431	19.396	19.36	19.334	19.323	18.923	18.006	14.29	13.681	13.443	13.321	13.261	13.201	13.103	13.005
2010-08-21 15:00:00	19.751	19.751	19.75	19.73	19.711	19.704	19.701	19.694	19.671	19.662	19.656	19.643	19.6	19.574	19.529	19.506	19.489	19.483	19.474	19.428	19.352	18.371	14.73	13.671	13.408	13.266	13.206	13.156	13.028	12.945
